0,0
10,2
20,10
30,22
40,39
50,61
60,88
70,120
80,156
90,198
100,244
110,295
120,351
130,412
140,478
150,548
160,623
170,703
180,788
190,878
200,972
210,1071
220,1175
230,1284
240,1397
250,1516
260,1639
270,1766
280,1899
290,2036
300,2178
310,2324
320,2476
330,2632
340,2792
350,2958
360,3128
370,3303
380,3482
390,3666
400,3855
410,4048
420,4246
430,4449
440,4656
450,4868
460,5085
470,5306
480,5532
490,5762
500,5997
510,6237
520,6481
530,6730
540,6983
550,7241
560,7503
570,7770
580,8042
590,8318
600,8598
610,8883
620,9173
630,9467
640,9766
650,10069
660,10377
670,10689
680,11005
690,11327
700,11652
710,11982
720,12317
730,12655
740,12999
750,13347
760,13699
770,14056
780,14417
790,14782
800,15152
810,15526
820,15905
830,16288
840,16676
850,17067
860,17464
870,17864
880,18269
890,18678
900,19092
910,19510
920,19932
930,20359
940,20790
950,21225
960,21665
970,22108
980,22557
990,23009
1000,23466
1010,23927
1020,24392
1030,24861
1040,25335
1050,25813
1060,26296
1070,26782
1080,27273
1090,27768
1100,28267
1110,28770
1120,29278
1130,29790
1140,30306
1150,30826
1160,31350
1170,31879
1180,32411
1190,32948
1200,33489
1210,34034
1220,34584
1230,35137
1240,35695
1250,36256
1260,36822
1270,37392
1280,37966
1290,38544
1300,39126
1310,39713
1320,40303
1330,40898
1340,41496
1350,42099
1360,42705
1370,43316
1380,43931
1390,44549
1400,45172
1410,45799
1420,46430
1430,47065
1440,47704
1450,48346
1460,48993
1470,49644
1480,50299
1490,50958
1500,51620
1510,52287
1520,52958
1530,53632
1540,54311
1550,54993
1560,55680
1570,56370
1580,57064
1590,57763
1600,58465
1610,59171
1620,59880
1630,60594
1640,61312
1650,62033
1660,62759
1670,63488
1680,64221
1690,64958
1700,65699
1710,66443
1720,67192
1730,67944
1740,68700
1750,69460
1760,70223
1770,70991
1780,71762
1790,72537
1800,73316
1810,74099
1820,74885
1830,75675
1840,76469
1850,77267
1860,78068
1870,78873
1880,79682
1890,80494
1900,81311
1910,82131
1920,82954
1930,83782
1940,84613
1950,85448
1960,86286
1970,87128
1980,87974
1990,88823
2000,89676
2010,90533
2020,91393
2030,92257
2040,93125
2050,93996
2060,94871
2070,95750
2080,96632
2090,97517
2100,98407
2110,99299
2120,100196
2130,101096
2140,101999
2150,102906
2160,103817
2170,104731
2180,105649
2190,106570
2200,107495
2210,108423
2220,109355
2230,110291
2240,111230
2250,112172
2260,113118
2270,114067
2280,115020
2290,115976
2300,116936
2310,117899
2320,118866
2330,119836
2340,120809
2350,121786
2360,122767
2370,123750
2380,124738
2390,125728
2400,126722
2410,127720
2420,128721
2430,129725
2440,130732
2450,131743
2460,132758
2470,133775
2480,134796
2490,135821
2500,136848
2510,137879
2520,138914
2530,139951
2540,140992
2550,142037
2560,143084
2570,144135
2580,145189
2590,146247
2600,147308
2610,148372
2620,149439
2630,150510
2640,151583
2650,152660
2660,153741
2670,154824
2680,155911
2690,157001
2700,158094
2710,159190
2720,160290
2730,161393
2740,162499
2750,163608
2760,164720
2770,165835
2780,166954
2790,168076
2800,169201
2810,170329
2820,171460
2830,172595
2840,173732
2850,174873
2860,176016
2870,177163
2880,178313
2890,179466
2900,180622
2910,181781
2920,182944
2930,184109
2940,185277
2950,186449
2960,187623
2970,188801
2980,189981
2990,191165
3000,192352
3010,193541
3020,194734
3030,195930
3040,197128
3050,198330
3060,199535
3070,200742
3080,201953
3090,203166
3100,204383
3110,205603
3120,206825
3130,208050
3140,209279
3150,210510
3160,211744
3170,212981
3180,214221
3190,215464
3200,216710
3210,217959
3220,219210
3230,220465
3240,221722
3250,222982
3260,224245
3270,225511
3280,226780
3290,228052
3300,229326
3310,230603
3320,231883
3330,233166
3340,234452
3350,235741
3360,237032
3370,238326
3380,239623
3390,240923
3400,242225
3410,243531
3420,244839
3430,246149
3440,247463
3450,248779
3460,250098
3470,251420
3480,252744
3490,254071
3500,255401
3510,256734
3520,258069
3530,259407
3540,260748
3550,262091
3560,263437
3570,264786
3580,266137
3590,267491
3600,268848
3610,270207
3620,271569
3630,272933
3640,274300
3650,275670
3660,277043
3670,278418
3680,279795
3690,281175
3700,282558
3710,283943
3720,285331
3730,286722
3740,288115
3750,289510
3760,290909
3770,292309
3780,293712
3790,295118
3800,296527
3810,297937
3820,299351
3830,300766
3840,302185
3850,303605
3860,305029
3870,306454
3880,307883
3890,309313
3900,310747
3910,312182
3920,313620
3930,315061
3940,316504
3950,317949
3960,319397
3970,320847
3980,322299
3990,323754
4000,325212
4010,326672
4020,328134
4030,329598
4040,331065
4050,332535
4060,334006
4070,335480
4080,336957
4090,338435
4100,339916
4110,341400
4120,342885
4130,344373
4140,345864
4150,347356
4160,348851
4170,350348
4180,351848
4190,353349
4200,354853
4210,356360
4220,357868
4230,359379
4240,360892
4250,362407
4260,363925
4270,365445
4280,366967
4290,368491
4300,370017
4310,371546
4320,373076
4330,374609
4340,376145
4350,377682
4360,379221
4370,380763
4380,382307
4390,383853
4400,385401
4410,386951
4420,388504
