0,0
10,3
20,13
30,30
40,53
50,83
60,120
70,163
80,212
90,269
100,332
110,401
120,477
130,560
140,649
150,745
160,847
170,956
180,1072
190,1194
200,1322
210,1457
220,1599
230,1747
240,1901
250,2062
260,2230
270,2404
280,2585
290,2772
300,2965
310,3165
320,3372
330,3585
340,3804
350,4030
360,4262
370,4500
380,4746
390,4997
400,5255
410,5519
420,5790
430,6067
440,6350
450,6640
460,6936
470,7239
480,7548
490,7863
500,8185
510,8512
520,8847
530,9187
540,9534
550,9887
560,10247
570,10613
580,10985
590,11363
600,11748
610,12139
620,12536
630,12940
640,13349
650,13765
660,14188
670,14616
680,15051
690,15492
700,15939
710,16392
720,16852
730,17318
740,17790
750,18268
760,18752
770,19243
780,19740
790,20242
800,20751
810,21267
820,21788
830,22315
840,22849
850,23389
860,23934
870,24486
880,25044
890,25608
900,26179
910,26755
920,27337
930,27926
940,28520
950,29121
960,29728
970,30340
980,30959
990,31584
1000,32215
1010,32852
1020,33494
1030,34143
1040,34798
1050,35459
1060,36126
1070,36799
1080,37478
1090,38162
1100,38853
1110,39550
1120,40253
1130,40961
1140,41676
1150,42396
1160,43123
1170,43855
1180,44593
1190,45338
1200,46088
1210,46844
1220,47606
1230,48373
1240,49147
1250,49927
1260,50712
1270,51503
1280,52300
1290,53103
1300,53912
1310,54727
1320,55547
1330,56374
1340,57206
1350,58044
1360,58887
1370,59737
1380,60592
1390,61453
1400,62320
1410,63193
1420,64071
1430,64956
1440,65845
1450,66741
1460,67643
1470,68550
1480,69463
1490,70381
1500,71306
1510,72236
1520,73171
1530,74113
1540,75060
1550,76013
1560,76971
1570,77936
1580,78905
1590,79881
1600,80862
1610,81849
1620,82841
1630,83839
1640,84843
1650,85852
1660,86867
1670,87888
1680,88914
1690,89946
1700,90983
1710,92026
1720,93075
1730,94129
1740,95188
1750,96254
1760,97324
1770,98401
1780,99482
1790,100570
1800,101663
1810,102761
1820,103865
1830,104975
1840,106090
1850,107210
1860,108336
1870,109467
1880,110604
1890,111747
1900,112895
1910,114048
1920,115207
1930,116371
1940,117540
1950,118716
1960,119896
1970,121082
1980,122273
1990,123470
2000,124672
2010,125880
2020,127093
2030,128311
2040,129535
2050,130764
2060,131998
2070,133238
2080,134483
2090,135734
2100,136990
2110,138251
2120,139517
2130,140789
2140,142066
2150,143349
2160,144636
2170,145929
2180,147228
2190,148531
2200,149840
2210,151154
2220,152474
2230,153798
2240,155128
2250,156464
2260,157804
2270,159150
