0,0
10,3
20,13
30,30
40,53
50,83
60,120
70,163
80,213
90,269
100,332
110,402
120,478
130,561
140,650
150,746
160,849
170,958
180,1074
190,1196
200,1325
210,1460
220,1602
230,1750
240,1905
250,2067
260,2235
270,2409
280,2590
290,2778
300,2972
310,3172
320,3379
330,3592
340,3812
350,4038
360,4271
370,4510
380,4756
390,5008
400,5266
410,5531
420,5802
430,6080
440,6364
450,6654
460,6951
470,7254
480,7564
490,7880
500,8202
510,8531
520,8866
530,9207
540,9555
550,9909
560,10269
570,10635
580,11008
590,11388
600,11773
610,12165
620,12563
630,12967
640,13378
650,13795
660,14218
670,14648
680,15083
690,15525
700,15973
710,16428
720,16888
730,17355
740,17828
750,18307
760,18793
770,19284
780,19782
790,20286
800,20796
810,21312
820,21835
830,22363
840,22898
850,23439
860,23986
870,24539
880,25098
890,25664
900,26235
910,26813
920,27396
930,27986
940,28582
950,29184
960,29792
970,30406
980,31026
990,31652
1000,32284
1010,32923
1020,33567
1030,34217
1040,34874
1050,35536
1060,36204
1070,36879
1080,37559
1090,38245
1100,38938
1110,39636
1120,40340
1130,41050
1140,41766
1150,42489
1160,43217
1170,43951
1180,44691
1190,45436
1200,46188
1210,46946
1220,47709
1230,48479
1240,49254
1250,50036
1260,50823
1270,51616
1280,52415
1290,53219
1300,54030
1310,54846
1320,55669
1330,56497
1340,57331
1350,58171
1360,59016
1370,59868
1380,60725
1390,61588
1400,62457
1410,63332
1420,64212
1430,65098
1440,65990
1450,66888
1460,67791
1470,68700
1480,69615
1490,70536
1500,71462
1510,72395
1520,73332
1530,74276
1540,75225
1550,76180
1560,77141
1570,78107
1580,79079
1590,80057
1600,81040
1610,82030
1620,83024
1630,84025
1640,85031
1650,86042
1660,87059
1670,88082
1680,89111
1690,90145
1700,91185
1710,92230
1720,93281
1730,94337
1740,95399
1750,96467
1760,97540
1770,98619
1780,99703
1790,100793
1800,101889
1810,102990
1820,104096
1830,105208
1840,106326
1850,107449
1860,108577
1870,109711
1880,110851
1890,111996
1900,113146
1910,114302
1920,115464
1930,116630
1940,117803
1950,118981
1960,120164
1970,121353
1980,122547
1990,123746
2000,124951
2010,126161
2020,127377
2030,128598
2040,129825
2050,131057
2060,132294
2070,133537
2080,134785
2090,136038
2100,137297
2110,138561
2120,139831
2130,141105
2140,142385
2150,143671
2160,144962
2170,146258
2180,147559
2190,148866
2200,150178
2210,151495
2220,152817
2230,154145
2240,155478
2250,156817
2260,158160
2270,159509
