0,0
10,3
20,13
30,30
40,53
50,83
60,120
70,163
80,213
90,269
100,332
110,402
120,478
130,561
140,651
150,747
160,850
170,959
180,1075
190,1197
200,1326
210,1461
220,1603
230,1752
240,1907
250,2068
260,2236
270,2411
280,2592
290,2779
300,2974
310,3174
320,3381
330,3595
340,3814
350,4041
360,4274
370,4513
380,4759
390,5011
400,5270
410,5535
420,5806
430,6084
440,6368
450,6659
460,6956
470,7259
480,7569
490,7885
500,8207
510,8536
520,8872
530,9213
540,9561
550,9915
560,10276
570,10643
580,11016
590,11395
600,11781
610,12173
620,12571
630,12976
640,13387
650,13804
660,14228
670,14657
680,15093
690,15536
700,15984
710,16439
720,16900
730,17367
740,17840
750,18320
760,18805
770,19297
780,19795
790,20300
800,20810
810,21327
820,21850
830,22378
840,22914
850,23455
860,24002
870,24556
880,25115
890,25681
900,26253
910,26831
920,27415
930,28005
940,28601
950,29204
960,29812
970,30427
980,31047
990,31674
1000,32306
1010,32945
1020,33590
1030,34241
1040,34897
1050,35560
1060,36229
1070,36904
1080,37585
1090,38271
1100,38964
1110,39663
1120,40368
1130,41078
1140,41795
1150,42518
1160,43246
1170,43981
1180,44721
1190,45467
1200,46220
1210,46978
1220,47742
1230,48512
1240,49288
1250,50070
1260,50858
1270,51651
1280,52451
1290,53256
1300,54067
1310,54884
1320,55707
1330,56536
1340,57370
1350,58211
1360,59057
1370,59909
1380,60767
1390,61631
1400,62500
1410,63375
1420,64256
1430,65143
1440,66036
1450,66934
1460,67838
1470,68748
1480,69664
1490,70585
1500,71512
1510,72445
1520,73383
1530,74328
1540,75277
1550,76233
1560,77194
1570,78162
1580,79134
1590,80113
1600,81097
1610,82086
1620,83082
1630,84083
1640,85090
1650,86102
1660,87120
1670,88144
1680,89173
1690,90208
1700,91248
1710,92294
1720,93346
1730,94403
1740,95466
1750,96534
1760,97608
1770,98688
1780,99773
1790,100864
1800,101960
1810,103062
1820,104169
1830,105282
1840,106400
1850,107524
1860,108653
1870,109788
1880,110928
1890,112074
1900,113226
1910,114382
1920,115545
1930,116712
1940,117886
1950,119064
1960,120248
1970,121438
1980,122633
1990,123833
2000,125039
2010,126250
2020,127467
2030,128689
2040,129916
2050,131149
2060,132387
2070,133631
2080,134880
2090,136134
2100,137394
2110,138659
2120,139929
2130,141205
2140,142486
2150,143772
2160,145064
2170,146361
2180,147663
2190,148971
2200,150284
2210,151602
2220,152926
2230,154254
2240,155588
2250,156928
2260,158272
2270,159622
